,index,Bioenergy,Hard Coal,Lignite,Natural Gas,Oil,Waste
78,198,0.0,5998.727107836918,12148.232892163092,0.0,0.0,0.0
79,199,0.0,8915.418774503569,12148.232892163092,0.0,0.0,0.0
80,200,0.0,9734.140441170244,12148.232892163092,0.0,0.0,0.0
81,201,0.0,9219.762107836903,12148.232892163092,0.0,0.0,0.0
82,202,0.0,8336.96544117023,12148.232892163092,0.0,0.0,0.0
83,203,0.0,8766.185441170235,12148.232892163092,0.0,0.0,0.0
84,204,0.0,11637.365441170245,12148.232892163092,0.0,0.0,0.0
85,205,0.0,13917.015441170235,12148.232892163092,0.0,0.0,0.0
86,206,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
87,207,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
88,208,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
89,209,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
90,210,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
91,211,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
92,212,0.0,13488.72877450358,12148.232892163092,0.0,0.0,0.0
93,213,0.0,10684.070441170245,12148.232892163092,0.0,0.0,0.0
94,214,0.0,7887.223774503576,12148.232892163092,0.0,0.0,0.0
95,215,0.0,5164.545441170243,12148.232892163092,0.0,0.0,0.0
96,216,0.0,4378.630441170242,12148.232892163092,0.0,0.0,0.0
97,217,0.0,3899.535441170241,12148.232892163092,0.0,0.0,0.0
98,218,0.0,3676.502107836908,12148.232892163092,0.0,0.0,0.0
99,219,0.0,3829.568774503574,12148.232892163092,0.0,0.0,0.0
100,220,0.0,3570.280441170242,12148.232892163092,0.0,0.0,0.0
101,221,0.0,4723.722107836902,12148.232892163092,0.0,0.0,0.0
102,222,0.0,6938.198774503575,12148.232892163092,0.0,0.0,0.0
103,223,0.0,10445.478774503572,12148.232892163092,0.0,0.0,0.0
104,224,0.0,9539.928774503574,12148.232892163092,0.0,0.0,0.0
105,225,0.0,3986.375441170234,12148.232892163092,0.0,0.0,0.0
106,226,0.0,3690.1421078369076,12148.232892163092,0.0,0.0,0.0
107,227,0.0,4521.090441170238,12148.232892163092,0.0,0.0,0.0
108,228,0.0,5139.333774503573,12148.232892163092,0.0,0.0,0.0
109,229,0.0,7670.108774503571,12148.232892163092,0.0,0.0,0.0
110,230,0.0,12348.437107836904,12148.232892163092,0.0,0.0,0.0
111,231,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
112,232,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
113,233,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
114,234,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
115,235,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
116,236,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
117,237,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
118,238,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
119,239,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
120,240,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
121,241,0.0,13290.143774503576,12148.232892163092,0.0,0.0,0.0
122,242,0.0,12621.657107836909,12148.232892163092,0.0,0.0,0.0
123,243,0.0,12556.277107836911,12148.232892163092,0.0,0.0,0.0
124,244,0.0,11966.698774503575,12148.232892163092,0.0,0.0,0.0
125,245,0.0,10779.973774503573,12148.232892163092,0.0,0.0,0.0
126,246,0.0,11472.51544117024,12148.232892163092,0.0,0.0,0.0
127,247,0.0,12836.970441170244,12148.232892163092,0.0,0.0,0.0
128,248,0.0,12787.710441170238,12148.232892163092,0.0,0.0,0.0
129,249,0.0,9475.902107836906,12148.232892163092,0.0,0.0,0.0
130,250,0.0,6896.988774503572,12148.232892163092,0.0,0.0,0.0
131,251,0.0,4474.480441170237,12148.232892163092,0.0,0.0,0.0
132,252,0.0,3412.003774503575,12148.232892163092,0.0,0.0,0.0
133,253,0.0,5155.438774503573,12148.232892163092,0.0,0.0,0.0
134,254,0.0,8856.653774503573,12148.232892163092,0.0,0.0,0.0
135,255,0.0,10018.598774503573,12148.232892163092,0.0,0.0,0.0
136,256,0.0,9618.173774503577,12148.232892163092,0.0,0.0,0.0
137,257,0.0,8634.873774503574,12148.232892163092,0.0,0.0,0.0
138,258,0.0,8458.948774503579,12148.232892163092,0.0,0.0,0.0
139,259,0.0,8194.857107836904,12148.232892163092,0.0,0.0,0.0
140,260,0.0,6534.038774503575,12148.232892163092,0.0,0.0,0.0
141,261,0.0,5522.965441170241,12148.232892163092,0.0,0.0,0.0
142,262,0.0,2529.5621078369095,12148.232892163092,0.0,0.0,0.0
143,263,0.0,1244.453774503572,12148.232892163092,0.0,0.0,0.0
144,264,0.0,828.5412782968353,12148.232892163092,0.0,0.0,0.0
145,265,0.0,828.5412782968353,12148.232892163092,0.0,0.0,0.0
146,266,0.0,1475.1921078369085,12148.232892163092,0.0,0.0,0.0
147,267,0.0,2670.843774503577,12148.232892163092,0.0,0.0,0.0
148,268,0.0,5529.482107836911,12148.232892163092,0.0,0.0,0.0
149,269,0.0,11030.772107836914,12148.232892163092,0.0,0.0,0.0
150,270,0.0,14342.100441170234,12148.232892163092,0.0,0.0,0.0
151,271,0.0,17436.577767675706,12148.232892163092,0.0,0.0,0.0
152,272,0.0,16350.495441170238,12148.232892163092,0.0,0.0,0.0
153,273,0.0,13852.200757100847,12148.232892163092,0.0,0.0,0.0
154,274,0.0,13328.921898315146,12148.232892163092,0.0,0.0,0.0
155,275,0.0,12426.062107836899,12148.232892163092,0.0,0.0,0.0
156,276,0.0,10908.817107836905,12148.232892163092,0.0,0.0,0.0
157,277,0.0,9848.677107836904,12148.232892163092,0.0,0.0,0.0
158,278,0.0,10647.340441170247,12148.232892163092,0.0,0.0,0.0
159,279,0.0,9843.218774503575,12148.232892163092,0.0,0.0,0.0
160,280,0.0,8801.155441170236,12148.232892163092,0.0,0.0,0.0
161,281,0.0,7660.0554411702415,12148.232892163092,0.0,0.0,0.0
162,282,0.0,4723.463774503571,12148.232892163092,0.0,0.0,0.0
163,283,0.0,1252.5454411702392,12148.232892163092,0.0,0.0,0.0
164,284,0.0,0.0,12148.232892163092,0.0,0.0,0.0
165,285,0.0,0.0,12148.232892163092,0.0,0.0,0.0
166,286,0.0,0.0,12148.232892163092,0.0,0.0,0.0
167,287,0.0,0.0,12148.232892163092,0.0,0.0,0.0
